source_gene_symbol	source_symbol_norm	gene_id	source_mapping_status	n_source_gene_ids	source_log2fc_control	source_log2fc_cko	source_rss_shift	source_rss_sign	our_log2fc_wt	our_log2fc_cko	our_delta_cko_minus_wt	our_delta_sign	matched_our_tested_universe	source_padj_control	source_padj_cko	our_padj_wt	our_padj_cko	significant_wt_side	significant_cko_side	present_wt_bendpoint	present_cko_bendpoint	present_shared_bendpoint	present_cko_only_bendpoint	present_wt_only_bendpoint	direction_consistent_with_source_rss	appears_in_retained_go_terms	appears_in_anchor_gene_table
ADAMTS10	ADAMTS10	ENSMUSG00000024299	unique_symbol	1	0.0487114947900085	-0.558272171527798	-0.6069836663178064	negative	0.0869041164357889	-0.573728988909439	-0.6606331053452279	negative	True	0.899412674389182	0.0104162746653921	0.812612482070174	0.021887493482505	False	True	False	False	False	False	False	True	False	False
ADAMTS13	ADAMTS13	ENSMUSG00000014852	unique_symbol	1	0.364217336769261	0.706224000535059	0.34200666376579797	positive	-0.0257771663778057	0.187384205969853	0.2131613723476587	positive	True	0.158341245426319	0.00210894641808076	0.971403903263492	0.763134261625111	False	False	False	False	False	False	False	True	False	False
ADAMTS16	ADAMTS16	ENSMUSG00000049538	unique_symbol	1	0.244236165321424	-1.06601897270902	-1.310255138030444	negative	0.189269473359472	-1.32303349382454	-1.512302967184012	negative	True	0.738368832605764	0.0262472722689534	0.819654042608795	0.0165461802386891	False	True	False	False	False	False	False	True	False	False
ADAMTS2	ADAMTS2	ENSMUSG00000036545	unique_symbol	1	0.145879816670376	-0.778192558319865	-0.924072374990241	negative	0.14484200002183	-0.791026743107173	-0.935868743129003	negative	True	0.751900979437134	0.00903202942389934	0.727853485610765	0.0081891800236362	False	True	False	False	False	False	False	True	False	False
ADAMTS4	ADAMTS4	ENSMUSG00000006403	unique_symbol	1	1.08713445038166	0.529546672396001	-0.5575877779856591	negative	1.03490796479152	0.599393900040881	-0.43551406475063903	negative	True	5.22275889795472e-09	0.00856717108299306	1.17314910423382e-07	0.0026739889492986	True	True	False	False	False	False	False	True	False	False
ADAMTS6	ADAMTS6	ENSMUSG00000046169	unique_symbol	1	-0.0133762580553265	-0.399054569834471	-0.3856783117791445	negative	0.0640432997817547	-0.796695432280474	-0.8607387320622287	negative	True	0.968719047332366	0.036417096992748	0.880206246298885	0.0035696006406696	False	True	False	False	False	False	False	True	False	False
ADAMTSL1	ADAMTSL1	ENSMUSG00000066113	unique_symbol	1	0.391952058662208	-0.424758300852874	-0.816710359515082	negative	0.370357098086063	-0.422798187014296	-0.7931552851003589	negative	True	0.0482172143798844	0.0261342495160671	0.0781792865475039	0.0319623305140115	False	True	False	False	False	False	False	True	False	False
ADAMTSL3	ADAMTSL3	ENSMUSG00000070469	unique_symbol	1	-0.0535520499624407	-0.916715193175579	-0.8631631432131384	negative	-0.0264348062406001	-0.928013086261927	-0.9015782800213269	negative	True	0.927556848457137	0.00602355723991578	0.962371056448827	0.0083487924536298	False	True	False	False	False	False	False	True	False	False
ADCY4	ADCY4	ENSMUSG00000022220	unique_symbol	1	0.719518667326754	0.288103574600522	-0.43141509272623196	negative	0.708333921747447	0.275257427311486	-0.433076494435961	negative	True	0.00228401425033444	0.316339931844445	0.0047250500601792	0.351752851946019	True	False	False	False	False	False	False	True	False	False
ADGRG3	ADGRG3	ENSMUSG00000060470	unique_symbol	1	0.763093202863513	0.102810842045958	-0.660282360817555	negative	0.896897820193402	0.066732881017042	-0.83016493917636	negative	True	0.0432619526514758	0.855369676038143	0.0427374027154367	0.912071339083845	True	False	False	False	False	False	False	True	False	False
ADGRV1	ADGRV1	ENSMUSG00000069170	unique_symbol	1	0.00320239900639468	-0.4168915185159	-0.4200939175222947	negative	0.434421638295258	-0.296145553630972	-0.73056719192623	negative	True	0.992289036231173	0.0121388927430463	0.278662433320551	0.469501550170943	False	False	False	False	False	False	False	True	False	False
ADH1	ADH1	ENSMUSG00000074207	unique_symbol	1	1.07513043722351	0.266495982750211	-0.808634454473299	negative	1.11905812963057	0.300927032049989	-0.8181310975805809	negative	True	0.000435903873168153	0.518423972910491	4.26606742865354e-05	0.369187721936255	True	False	False	False	False	False	False	True	False	False
ADM2	ADM2	ENSMUSG00000054136	unique_symbol	1	6.54366883783967	7.082943153426	0.5392743155863302	positive	6.81522470961713	7.20494447133697	0.3897197617198396	positive	True	9.94475027253819e-77	2.92543976855787e-54	2.22185927770107e-43	1.70518212129317e-30	True	True	True	True	True	False	False	True	True	False
ADRA1B	ADRA1B	ENSMUSG00000050541	unique_symbol	1	-0.288602303633286	-0.955461674207038	-0.666859370573752	negative	-0.308510339984494	-0.979832645673895	-0.6713223056894011	negative	True	0.388191786082691	0.00013264846248979	0.309419743575925	4.94502347226315e-05	False	True	False	False	False	False	False	True	False	False
ADRA2B	ADRA2B	ENSMUSG00000058620	unique_symbol	1	-0.84559660366184	-0.503750910259241	0.34184569340259896	positive	-0.877371573092339	-0.549263444428569	0.32810812866377004	positive	True	0.015629562328669	0.177991793133025	0.0287905315640921	0.179393503961919	True	False	False	False	False	False	False	True	False	False
AFAP1L1	AFAP1L1	ENSMUSG00000033032	unique_symbol	1	-0.0271159850675897	-0.468951106835397	-0.44183512176780726	negative	-0.0406377676747888	-0.456294184371428	-0.4156564166966392	negative	True	0.935713878078645	0.0140578263159214	0.886069850754865	0.0148139716537649	False	True	False	False	False	False	False	True	False	False
AGTR1A	AGTR1A	ENSMUSG00000049115	unique_symbol	1	-0.795206754942834	-0.471453512751159	0.323753242191675	positive	-0.834506720437188	-0.484989146996901	0.349517573440287	positive	True	4.4716788730116e-14	1.98339119242565e-05	4.95939833315935e-13	5.66224847393422e-05	True	True	False	False	False	False	False	True	False	False
AGTR2	AGTR2	ENSMUSG00000068122	unique_symbol	1	-0.312923140408412	-1.28628789795219	-0.9733647575437778	negative	-0.470422890553613	-1.35306720700067	-0.882644316447057	negative	True	0.678315872708358	0.0089001573109353	0.501852661597987	0.0110209813109387	False	True	False	False	False	False	False	True	False	False
AI314278	AI314278	ENSMUSG00000109311	unique_symbol	1	0.14255883545223	-0.366951170552854	-0.509510006005084	negative					False	0.553488580752342	0.0447230202092093			False	False	False	False	False	False	False	False	False	False
AI504432	AI504432	ENSMUSG00000056145	unique_symbol	1	-0.41110466435615	-0.0590409934307754	0.3520636709253746	positive	-0.424797446185653	-0.0250426310931725	0.3997548150924805	positive	True	0.00141003617679094	0.766867641724374	0.0005706677441805	0.89280151564311	True	False	False	False	False	False	False	True	False	False
AKR1B10	AKR1B10	ENSMUSG00000061758	unique_symbol	1	0.0496736647224127	-0.25248042973865	-0.30215409446106267	negative	0.0772533194607083	-0.226768666900724	-0.3040219863614323	negative	True	0.788618104395382	0.0360782899404159	0.578064999896013	0.0385595015403347	False	True	False	False	False	False	False	True	False	False
AKR1C14	AKR1C14	ENSMUSG00000033715	unique_symbol	1	0.0426926622701229	-0.419918112444273	-0.46261077471439593	negative	0.0958859104483281	-0.453804246662535	-0.5496901571108631	negative	True	0.857294330149291	0.00214450967984079	0.638448226452185	0.0020772696284665	False	True	False	False	False	False	False	True	False	False
ALDH1A1	ALDH1A1	ENSMUSG00000053279	unique_symbol	1	-0.216079489728394	-0.857788103626018	-0.641708613897624	negative	-0.212968335562065	-0.871937926441992	-0.658969590879927	negative	True	0.704857603632078	0.0292258184303246	0.672844805781039	0.021798628986021	False	True	False	False	False	False	False	True	False	False
ALDH3A1	ALDH3A1	ENSMUSG00000019102	unique_symbol	1	0.0119759731977209	-1.39975264420939	-1.4117286174071109	negative	0.0284487435502044	-1.47561291444951	-1.5040616579997144	negative	True	0.990308015572333	0.00433290276243786	0.973542057762002	0.0037026763274169	False	True	False	False	False	False	False	True	False	False
AMPD1	AMPD1	ENSMUSG00000070385	unique_symbol	1	0.454279574091937	-3.75842253220554	-4.212702106297477	negative	0.564209879050222	-4.11869796195877	-4.6829078410089915	negative	True	0.865349468200337	0.0203361965155651	0.84612717686915	0.0469989568642901	False	True	False	False	False	False	False	True	False	False
ANGPT1	ANGPT1	ENSMUSG00000022309	unique_symbol	1	0.0246960855496548	-0.620294910699326	-0.6449909962489808	negative	0.0084036491438958	-0.607867647017558	-0.6162712961614538	negative	True	0.95797723626718	0.0221307886862956	0.982445334855087	0.0131587448689288	False	True	False	False	False	False	False	True	False	False
ANGPT4	ANGPT4	ENSMUSG00000027460	unique_symbol	1	-0.302920482784601	-1.06750705966749	-0.764586576882889	negative	-0.228014433222794	-1.11903671838575	-0.8910222851629559	negative	True	0.200901799727723	5.18725953933463e-09	0.455851413828318	7.24677450693102e-07	False	True	False	False	False	False	False	True	False	False
ANGPTL1	ANGPTL1	ENSMUSG00000033544	unique_symbol	1	-0.0893157322284198	-0.635028761453463	-0.5457130292250432	negative	-0.0691002515258915	-0.667334273025274	-0.5982340214993825	negative	True	0.855820287424966	0.0354404529866407	0.876426412563964	0.026682641392215	False	True	False	False	False	False	False	True	False	False
ANGPTL2	ANGPTL2	ENSMUSG00000004105	unique_symbol	1	1.10049276886442	0.779225242578974	-0.32126752628544597	negative	1.24041244470749	0.870718624544036	-0.369693820163454	negative	True	2.36350299883146e-20	1.43234741226178e-10	7.721734914872391e-21	1.0664125428374e-10	True	True	True	False	False	False	True	True	True	False
ANGPTL4	ANGPTL4	ENSMUSG00000002289	unique_symbol	1	0.704753400842286	0.383268471574399	-0.321484929267887	negative	0.745612782706798	0.393619918692423	-0.35199286401437496	negative	True	3.73365316344504e-05	0.0426348536825456	3.31970504081074e-05	0.0438534744368008	True	True	False	False	False	False	False	True	False	False
ANKRD1	ANKRD1	ENSMUSG00000024803	unique_symbol	1	4.03198390148895	4.66916006929476	0.6371761678058103	positive	4.26891209431311	4.83285994247812	0.56394784816501	positive	True	1.23411394678908e-17	2.20698968847959e-21	9.34100274533747e-25	8.42870087525881e-27	True	True	True	True	True	False	False	True	True	False
ANO2	ANO2	ENSMUSG00000038115	unique_symbol	1	1.26694703652758	1.58812265588379	0.3211756193562101	positive	1.30888282061157	1.66808533694211	0.3592025163305401	positive	True	2.47008678804544e-10	2.44536447624918e-15	5.26464616437896e-11	2.15013616031246e-16	True	True	False	True	False	True	False	True	True	False
ANXA8	ANXA8	ENSMUSG00000021950	unique_symbol	1	-0.135748629282784	-1.5911092104158	-1.455360581133016	negative	-0.0868851072603155	-1.56929894880112	-1.4824138415408046	negative	True	0.920898118468721	0.0495508003393947	0.941696534960223	0.043802100898007	False	True	False	False	False	False	False	True	False	False
APOBR	APOBR	ENSMUSG00000042759	unique_symbol	1	0.790864455481983	0.419991823426231	-0.37087263205575205	negative	0.845540011887233	0.439685090405015	-0.405854921482218	negative	True	0.000106098476360833	0.0617150677126425	6.62372315033679e-05	0.0535730679052218	True	False	False	False	False	False	False	True	False	False
APOL6	APOL6	ENSMUSG00000033576	unique_symbol	1	-0.859546972962622	-1.35304772484338	-0.49350075188075815	negative	-0.947759139388181	-1.46811725301506	-0.5203581136268789	negative	True	0.148162667370176	0.00936770708468952	0.127015133242567	0.0081671821172233	False	True	False	False	False	False	False	True	False	False
APOL7D	APOL7D	ENSMUSG00000073652	unique_symbol	1	0.128804098291816	-0.80539984946634	-0.9342039477581561	negative	-0.283075192286152	-1.17658898067798	-0.8935137883918278	negative	True	0.800140098460875	0.0106108604544299	0.837959638963368	0.153539435553148	False	False	False	False	False	False	False	True	False	False
AQP9	AQP9	ENSMUSG00000032204	unique_symbol	1	1.05461854630206	0.317633722682208	-0.7369848236198521	negative	1.07468958735692	0.448656336553525	-0.626033250803395	negative	True	0.00144416593524528	0.433265804869862	0.0218968951731086	0.376153815439595	True	False	False	False	False	False	False	True	False	False
ARHGEF2	ARHGEF2	ENSMUSG00000028059	unique_symbol	1	0.747667905396161	0.444451934733702	-0.30321597066245903	negative	0.786274386966159	0.445688352172112	-0.34058603479404703	negative	True	6.85731633572098e-09	0.00119641518456605	2.4345397248629602e-09	0.0013398943348525	True	True	False	False	False	False	False	True	False	False
ARHGEF39	ARHGEF39	ENSMUSG00000051517	unique_symbol	1	-0.6917461552619	-0.315246123536442	0.376500031725458	positive	-0.663278131511506	-0.630149707993077	0.03312842351842904	positive	True	0.012519814351566	0.32442518110263	0.151650564317959	0.15613923343013	False	False	False	False	False	False	False	True	False	False
ARMCX7-PS	ARMCX7-PS	ENSMUSG00000081972	unique_symbol	1	-0.964283964235843	-0.394921324753008	0.5693626394828349	positive					False	1.32295077941857e-09	0.0245475477018459			False	False	False	False	False	False	False	False	False	False
ARSI	ARSI	ENSMUSG00000036412	unique_symbol	1	0.849566331774445	-1.09006174494501	-1.9396280767194551	negative	0.836654673642789	-1.07339398431635	-1.910048657959139	negative	True	0.158628008268246	0.0493080415525956	0.113305569989865	0.0273214943651681	False	True	False	False	False	False	False	True	False	False
ARSJ	ARSJ	ENSMUSG00000046561	unique_symbol	1	-0.231250962649234	-0.536716863530528	-0.30546590088129405	negative	-0.239593852488769	-0.508449035158406	-0.26885518266963704	negative	True	0.438191341172761	0.0191746090930257	0.398070867813855	0.0261476231681247	False	True	False	False	False	False	False	True	False	False
ART1	ART1	ENSMUSG00000030996	unique_symbol	1	-0.52781952423042	-1.11366358764351	-0.5858440634130899	negative	-0.211799444942318	-2.51583885951975	-2.304039414577432	negative	True	0.379775618320721	0.0242682257663118	0.898490018783706	0.0269902120549057	False	True	False	False	False	False	False	True	False	False
ART5	ART5	ENSMUSG00000070424	unique_symbol	1	-0.411158345861129	-1.29020235318988	-0.8790440073287511	negative	-0.163384981819802	-0.705227388991112	-0.54184240717131	negative	True	0.625002831345728	0.0385081294743832	0.809999921146252	0.193608618029238	False	False	False	False	False	False	False	True	False	False
ARTN	ARTN	ENSMUSG00000028539	unique_symbol	1	1.18705054905868	0.201730254789291	-0.985320294269389	negative	1.16732052385994	0.0686918737845015	-1.0986286500754385	negative	True	0.0149889469795777	0.773238999758183	0.0356849420700217	0.927269494434259	True	False	False	False	False	False	False	True	False	False
ASB15	ASB15	ENSMUSG00000029685	unique_symbol	1	-0.329340959457645	-1.82593857731631	-1.4965976178586649	negative	-0.274831435898391	-1.90200625461428	-1.627174818715889	negative	True	0.788210688114813	0.0228063233195683	0.824436220143428	0.0344326257685373	False	True	False	False	False	False	False	True	False	False
ASB16	ASB16	ENSMUSG00000034768	unique_symbol	1	0.0846692200367012	-0.756256477830727	-0.8409256978674282	negative	0.0996642015583869	-0.785170366410093	-0.8848345679684799	negative	True	0.872521666017128	0.0153072565837666	0.835990311218968	0.0177750964668222	False	True	False	False	False	False	False	True	False	False
ASB17	ASB17	ENSMUSG00000038997	unique_symbol	1	-0.713009815313347	-0.224993958514446	0.4880158567989009	positive					False	0.0022751559204311	0.447183652195118			False	False	False	False	False	False	False	False	False	False
ATF1-PS	ATF1-PS	ENSMUSG00000080968	unique_symbol	1	0.757116979172366	-0.385253038382986	-1.142370017555352	negative					False	0.0199804462576296	0.309952522682431			False	False	False	False	False	False	False	False	False	False
ATOH8	ATOH8	ENSMUSG00000037621	unique_symbol	1	0.289202387587389	-0.775481096856771	-1.06468348444416	negative	0.278229372638859	-0.758520282907916	-1.036749655546775	negative	True	0.386005272642175	0.00266960547975974	0.378225237744236	0.0029414356177893	False	True	False	False	False	False	False	True	False	False
ATP10A	ATP10A	ENSMUSG00000025324	unique_symbol	1	0.135867782557232	-0.603563145852171	-0.7394309284094029	negative	0.184568129310571	-0.601997693225704	-0.7865658225362749	negative	True	0.68672458471761	0.00742745895096857	0.542292737579958	0.010548750307728	False	True	False	False	False	False	False	True	False	False
ATP13A4	ATP13A4	ENSMUSG00000038094	unique_symbol	1	1.05347688361157	1.52497483074781	0.47149794713623994	positive	1.03896389490741	1.53244443170438	0.4934805367969699	positive	True	7.19720528347626e-05	2.23315821705312e-09	0.0008273898865813	3.80680762523683e-07	True	True	False	False	False	False	False	True	False	False
ATP6-PS	ATP6-PS	ENSMUSG00000100862	unique_symbol	1	0.0173444681552138	-0.306575500408246	-0.3239199685634598	negative	-0.0744174204467791	-0.185675615591415	-0.11125819514463589	negative	True	0.916392025234979	0.000810806960863369	0.744315508184813	0.32194453774137	False	False	False	False	False	False	False	True	False	False
ATP8B3	ATP8B3	ENSMUSG00000003341	unique_symbol	1	-0.235162766338621	-0.638336698013069	-0.40317393167444804	negative	-0.20117485980003	-0.59069318715535	-0.38951832735532	negative	True	0.388207195417543	0.00228227007273981	0.514345647265339	0.0140505239758588	False	True	False	False	False	False	False	True	False	False
ATP8B5	ATP8B5	ENSMUSG00000028457	unique_symbol	1	-0.524699234163252	-0.0926330662390825	0.4320661679241695	positive	-0.526415225872943	-0.193582696159055	0.332832529713888	positive	True	0.000596405364089032	0.674414805777491	0.0290655167457338	0.479739739612305	True	False	False	False	False	False	False	True	False	False
AU021092	AU021092	ENSMUSG00000051669	unique_symbol	1	0.444563189324197	-0.140415353056862	-0.584978542381059	negative	0.417229958262676	-0.108823473369773	-0.526053431632449	negative	True	0.0190787948219398	0.572533918105129	0.0636475638462671	0.6969112536853	False	False	False	False	False	False	False	True	False	False
AVPR1A	AVPR1A	ENSMUSG00000020123	unique_symbol	1	1.40070703300995	1.74878213534469	0.3480751023347399	positive	1.36719988451678	1.70440172920181	0.33720184468503	positive	True	4.68394448484969e-11	1.02119863256075e-15	2.01078219483074e-10	5.899100226992841e-15	True	True	False	False	False	False	False	True	False	False
AW011738	AW011738	ENSMUSG00000078349	unique_symbol	1	0.0435743028330546	-0.389211915349104	-0.43278621818215857	negative	0.0642096134220465	-0.441170367075863	-0.5053799804979094	negative	True	0.794793708352487	7.722067480126e-05	0.673665615458953	2.69060125032708e-05	False	True	False	False	False	False	False	True	False	False
AZGP1	AZGP1	ENSMUSG00000037053	unique_symbol	1	-0.552949321646076	-1.08706674960515	-0.534117427959074	negative	-0.477723984063429	-0.956560770649344	-0.478836786585915	negative	True	0.357214684792622	0.0279109265334706	0.422216998330648	0.0619848038163735	False	False	False	False	False	False	False	True	False	False
