Direction	native	name	gene_id	symbol	evidence_codes
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000063506	Arhgap22	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000034247	Plekhm1	IMP
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000040435	Ppp1r15a	IDA, IMP, ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000037580	Gch1	IMP, ISO, NAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000046854	Pip5kl1	ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000079049	Serpinb1c	IMP, IBA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000020064	Herc4	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000039364	Sectm1b	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000049303	Syt12	IDA, IMP, ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000024014	Pim1	IDA, IMP, ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000042726	Trafd1	IMP, IBA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000001627	Ifrd1	IGI, ISO
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000031545	Gpat4	IMP
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000020838	Slc6a4	IMP, ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000024349	Sting1	IDA, IMP, IGI, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000055078	Gabra5	ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000025809	Itgb1	IDA, IMP, IGI, ISS, ISO, IBA, NAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000004768	Rab23	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000026254	Eif4e2	ISS, ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000037062	Sh3glb1	IDA, IMP, ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000026107	Nabp1	ISS, ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000042406	Atf4	IDA, IMP, IGI, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000027293	Ehd4	ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000055994	Nod2	IDA, IMP, IGI, ISS, ISO, IBA, TAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000039879	Heca	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000010660	Plcd1	IGI, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000031628	Casp3	IDA, IMP, ISS, ISO, IBA, NAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000024360	Etf1	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000069094	Pde7a	IDA, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000020592	Sdc1	IMP, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000038552	Fndc4	IDA, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000018507	Trpv2	IMP, ISO
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000032939	Nup93	IDA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000023079	Gtf2ird1	IDA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000050410	Tcf19	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000027613	Eif6	IMP, ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000001847	Rac1	IDA, IMP, IGI, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000057531	Dtnbp1	IDA, IMP, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000027560	Dok5	IDA, IPI, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000024190	Dusp1	IMP, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000015243	Abca1	IMP, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000022043	Trim35	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000040025	Ythdf2	IMP, ISS, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000025351	Cd63	IMP, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000022951	Rcan1	IMP, IGI, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000025408	Ddit3	IDA, IMP, IGI, ISS, ISO, IBA, NAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000059866	Tnip2	IDA, IMP, ISS, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000033350	Chst2	IMP
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000055407	Map6	ISO, IBA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000033955	Tnks1bp1	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000042608	Stk40	IMP
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000020271	Fbxw11	IMP, ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000005950	P2rx5	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000031078	Cttn	IMP, IGI, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000036437	Npy1r	IMP, ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000050335	Lgals3	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000018362	Kpna2	IDA, IMP, ISO
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000025139	Tollip	IDA, ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000036478	Btg1	IDA, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000030678	Maz	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000035199	Arl6ip5	IDA, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000032902	Slc16a1	IMP
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000022602	Arc	IDA, IMP, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000044017	Adgrd1	ISS, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000044147	Arf6	IDA, IMP, ISO, IBA, NAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000073563	Csnk1g3	IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000032231	Anxa2	IDA, IMP, ISO, IBA, NAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000050730	Arhgap42	IMP, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000059923	Grb2	IDA, IGI, ISO, IBA, TAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000029860	Zyx	IMP, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000032078	Zpr1	IMP, ISS, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000021990	Spata13	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000026072	Il1r1	IDA, IMP, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000047604	Frat2	IGI, ISS
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000038591	Colec10	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000029826	Zc3hav1	IDA, ISS, ISO, IBA, TAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000052681	Rap1b	IDA, IGI, ISS, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000027997	Casp6	ISS, ISO, IBA, RCA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000053436	Mapk14	EXP, IDA, IMP, IGI, IEP, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000026078	Pdcl3	IMP, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000020015	Cdk17	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000042121	Ssh1	ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000022346	Myc	IDA, IMP, IGI, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000029131	Dnajb6	IDA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000037411	Serpine1	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000054008	Ndst1	IMP, IGI
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000029121	Crmp1	IDA, IGI, IEP, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000053113	Socs3	IDA, IGI, ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000061589	Dot1l	ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000052921	Arhgef15	IDA, IMP, ISS, ISO
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000053716	Dusp7	IBA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000044453	Ffar1	IDA, IMP, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000018143	Mafk	IDA, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000024789	Jak2	IDA, IMP, IGI, ISS, ISO, IBA, TAS, NAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000021796	Bmpr1a	IDA, IMP, IGI, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000020358	Hnrnpab	IDA, IGI, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000038949	Cnst	ISS, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000031642	Sh3rf1	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000040857	Erf	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000019461	Plscr3	ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000023307	Marchf5	ISS, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000051316	Taf7	IDA, ISS, ISO, IBA, NAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000003269	Cyth2	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000031383	Dusp9	IDA, IBA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000035594	Chrna5	IDA, IMP, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000023032	Slc4a8	EXP, IDA, IMP
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000032502	Stac	IMP, IBA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000022555	Dgat1	ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000024803	Ankrd1	IDA, IGI, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000031955	Bcar1	IDA, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000024927	Rela	IDA, IMP, ISS, ISO, IBA, TAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000024912	Fosl1	IMP, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000018909	Arrb1	IMP, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000015776	Med22	NAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000041598	Cdc42ep4	IDA, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000030077	Chl1	IDA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000045664	Cdc42ep2	IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000071637	Cebpd	IDA, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000049649	Gpr3	IMP, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000029765	Plxna4	IMP, IGI, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000034226	Rhov	IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000044667	Plppr4	IDA, IMP, IBA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000020395	Itk	IMP, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000045136	Tubb2b	IDA, IMP, ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000016528	Mapkapk2	IMP, ISS, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000037514	Pank2	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000032508	Myd88	IDA, IMP, IGI, ISS, ISO, IBA, TAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000023087	Noct	IMP, IGI
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000026247	Ecel1	ISO
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000090291	Lrrc10b	IBA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000000134	Tfe3	IDA, IMP, IGI, ISS, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000008393	Carhsp1	IMP, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000020423	Btg2	IMP, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000017615	Tnfaip1	ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000008384	Sertad1	IDA, IGI, ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000059796	Eif4a1	ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000027944	Hax1	IBA, TAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000039910	Cited2	IDA, IMP, ISS, ISO, TAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000028901	Gmeb1	IDA, IBA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000036057	Ptpn23	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000001507	Itga3	IGI, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000024517	Grp	IDA, IMP, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000042292	Mrtfa	IDA, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000014905	Dnajb9	IMP, ISS
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000026880	Stom	IDA, IMP
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000063919	Srrm4	IDA, IMP, ISS, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000036894	Rap2b	IDA, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000037815	Ctnna1	IMP, IGI
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000013089	Etv5	IDA, IMP, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000002797	Ggct	ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000037876	Jmjd1c	IBA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000040046	Tph1	IMP, ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000058354	Krt6a	IDA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000029175	Slc35f6	ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000030309	Caprin2	IMP, ISS, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000001420	Tmem79	IMP
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000015837	Sqstm1	IDA, IMP, ISS, ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000021072	Tmx1	IMP, ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000020547	Bzw2	ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000026930	Gpsm1	ISO
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000061039	Or8b53	ISA, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000024087	Cyp1b1	IMP, ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000022526	Zfp251	IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000024335	Brd2	IDA, IMP, ISS, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000048047	Zbtb33	ISS, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000037060	Cavin3	IMP
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000033545	Znrf1	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000027806	Tsc22d2	ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000032715	Trib3	IDA, IMP, ISS, ISO, IBA, TAS, IC, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000027907	S100a11	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000015839	Nfe2l2	IDA, IMP, IGI, ISS, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000028599	Tnfrsf1b	IMP, IGI, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000027340	Slc23a2	ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000052298	Cdc42se2	ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000037860	Aim2	IDA, IMP, IGI, ISO, IBA, NAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000038676	Ucn	IMP, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000030616	Sytl2	IMP
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000022948	Setd4	IDA, IMP, IBA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000053175	Bcl3	IDA, IMP, IGI, ISO, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000031490	Eif4ebp1	IDA, ISS, ISO, IBA, TAS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000008730	Hipk1	IGI, ISS, IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000036206	Sh3bp4	ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000025027	Xpnpep1	ISS, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000040148	Hmx3	IBA, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000028840	Zfp593	IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000021587	Pcsk1	ISO, IEA
Upregulated	GO:0050789	regulation of biological process	ENSMUSG00000022433	Csnk1e	IMP, IGI, ISO, IBA, IEA
