Direction	native	name	gene_id	symbol	evidence_codes
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000029860	Zyx	IDA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000029826	Zc3hav1	ISS, ISO, IBA, TAS, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000027797	Dclk1	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000059866	Tnip2	IMP, IBA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000033545	Znrf1	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000040033	ENSMUSG00000040033	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000024803	Ankrd1	IDA, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000024912	Fosl1	IMP
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000024927	Rela	IDA, IEP, ISO, IBA, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000038591	Colec10	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000040365	Trim41	ISS, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000053175	Bcl3	IMP, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000020349	ENSMUSG00000020349	IMP
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000021587	Pcsk1	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000028599	Tnfrsf1b	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000044147	Arf6	NAS
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000030662	ENSMUSG00000030662	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000011877	Git1	IMP
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000025060	ENSMUSG00000025060	ISO
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000047281	ENSMUSG00000047281	ISS, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000019842	ENSMUSG00000019842	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000070056	ENSMUSG00000070056	IMP, ISS, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000041598	Cdc42ep4	IDA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000045664	Cdc42ep2	IDA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000037860	Aim2	IDA, IMP, IBA, NAS, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000039191	Rbpj	IMP
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000019256	ENSMUSG00000019256	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000040010	Slc7a5	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000076434	ENSMUSG00000076434	IBA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000027997	Casp6	ISS, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000058354	Krt6a	IMP
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000020594	ENSMUSG00000020594	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000020448	Rnf185	ISS, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000000787	ENSMUSG00000000787	IDA, ISS, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000037553	ENSMUSG00000037553	ISS, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000025403	ENSMUSG00000025403	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000032508	Myd88	IMP, IGI, ISS, IBA, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000038250	ENSMUSG00000038250	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000028291	ENSMUSG00000028291	IMP, IBA, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000050108	Bpifc	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000037411	Serpine1	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000019843	ENSMUSG00000019843	IBA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000020755	ENSMUSG00000020755	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000027646	ENSMUSG00000027646	IBA, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000052316	ENSMUSG00000052316	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000032501	Trib1	IMP, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000019726	ENSMUSG00000019726	IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000031073	Fgf15	IEP
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000015839	Nfe2l2	IMP
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000053797	ENSMUSG00000053797	IMP, IEA
CRE upregulated	GO:0051707	response to other organism	ENSMUSG00000003541	ENSMUSG00000003541	IMP
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000052684	Jun	IDA, IMP, IEP
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000031574	Star	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000004951	Hspb1	ISO, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000003752	Itpkc	ISS, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000025473	Adam8	IDA, ISS, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000024143	Rhoq	IMP, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000037447	Arid5a	IMP, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000030102	Itpr1	IGI, ISO
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000032802	Srxn1	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000014599	Csf1	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000024404	Riok3	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000006304	Arpc2	ISO
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000027495	Fam210b	ISS, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000050989	Selenon	IMP, IGI
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000035673	Sbno2	IDA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000048482	Bdnf	ISO
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000024256	Adcyap1	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000021070	Bdkrb2	IMP, IGI
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000018736	Ndel1	IDA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000002250	Ppard	IGI, ISO, IBA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000038894	Irs2	IDA, IMP, ISO, IBA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000025337	Sbds	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000035828	Pim3	IMP
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000005069	Pex5	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000027540	Ptpn1	IMP, ISO, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000038023	Atp6v0a2	ISS, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000019461	Plscr3	IEP
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000028063	Lmna	ISS, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000051343	Rab11fip5	IMP
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000028645	Slc2a1	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000053436	Mapk14	IDA, ISO, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000028156	Eif4e	IDA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000048490	Nrip1	IBA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000015243	Abca1	IDA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000013089	Etv5	ISS, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000025746	Il6	IDA, ISO
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000055994	Nod2	IMP, ISS, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000024014	Pim1	ISS, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000020580	Rock2	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000059923	Grb2	IDA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000021996	Esd	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000042406	Atf4	IMP, ISO, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000040322	Slc25a24	ISS, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000020838	Slc6a4	ISO, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000031628	Casp3	IDA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000025408	Ddit3	IDA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000035199	Arl6ip5	IMP
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000001847	Rac1	IDA, IMP, ISO, IBA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000042121	Ssh1	ISO, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000018909	Arrb1	IMP
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000024349	Sting1	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000057531	Dtnbp1	ISS, ISO, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000036737	Oxsr1	IMP, IGI, IBA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000037580	Gch1	TAS, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000031955	Bcar1	ISS, ISO, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000015316	Slamf1	IMP
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000029765	Plxna4	IMP
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000000811	Txnrd3	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000022346	Myc	IDA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000053113	Socs3	IDA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000024789	Jak2	IDA, IMP, ISS, ISO, IBA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000004040	ENSMUSG00000004040	IDA, IMP, ISS, ISO, IBA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000020027	Socs2	IMP, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000004347	ENSMUSG00000004347	ISO
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000029826	Zc3hav1	IDA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000050335	Lgals3	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000028255	Clca1	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000024190	Dusp1	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000030223	ENSMUSG00000030223	ISS, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000059866	Tnip2	IMP, IBA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000059316	Slc27a4	IMP, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000024803	Ankrd1	IDA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000024927	Rela	IEP, ISS, ISO, IBA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000036206	Sh3bp4	ISS, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000024238	Zeb1	IDA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000028893	Sesn2	IMP, ISS, IBA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000064210	ENSMUSG00000064210	IMP, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000032715	Trib3	IDA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000035594	Chrna5	ISO, IBA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000026074	Map4k4	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000040365	Trim41	ISS, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000028466	Creb3	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000066441	ENSMUSG00000066441	IDA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000031668	ENSMUSG00000031668	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000032599	ENSMUSG00000032599	ISS, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000037815	Ctnna1	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000024517	Grp	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000040118	ENSMUSG00000040118	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000029752	ENSMUSG00000029752	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000028599	Tnfrsf1b	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000030662	ENSMUSG00000030662	IDA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000011877	Git1	IMP
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000052837	ENSMUSG00000052837	IDA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000029110	ENSMUSG00000029110	ISO
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000037860	Aim2	ISO, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000020250	ENSMUSG00000020250	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000000001	ENSMUSG00000000001	IBA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000019256	ENSMUSG00000019256	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000051316	Taf7	IDA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000001552	ENSMUSG00000001552	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000040010	Slc7a5	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000020671	ENSMUSG00000020671	IMP, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000004099	ENSMUSG00000004099	IDA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000022858	ENSMUSG00000022858	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000027997	Casp6	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000000787	ENSMUSG00000000787	ISS
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000022094	ENSMUSG00000022094	IDA, IMP
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000052681	Rap1b	ISS, ISO, IBA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000032508	Myd88	IMP
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000002633	Shh	IDA, ISO
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000053581	ENSMUSG00000053581	IMP
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000032462	ENSMUSG00000032462	IMP
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000005089	Slc1a2	IDA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000037411	Serpine1	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000023277	ENSMUSG00000023277	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000019843	ENSMUSG00000019843	ISO, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000024493	ENSMUSG00000024493	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000027646	ENSMUSG00000027646	IDA, IMP, IGI, ISO, IBA, IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000021340	ENSMUSG00000021340	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000004698	ENSMUSG00000004698	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000032501	Trib1	IEA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000055067	ENSMUSG00000055067	IDA
CRE upregulated	GO:0070887	cellular response to chemical stimulus	ENSMUSG00000015839	Nfe2l2	IDA, IMP, ISO, IBA, IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000046223	Plaur	IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000004951	Hspb1	IDA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000030102	Itpr1	IMP
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000023067	Cdkn1a	IMP
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000005087	Cd44	IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000021070	Bdkrb2	IMP, IGI
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000027313	Chac1	ISS, IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000027540	Ptpn1	IMP
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000005370	Msh6	IMP
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000037062	Sh3glb1	IDA, IMP
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000042406	Atf4	IDA, IMP, ISO, IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000031628	Casp3	IDA, NAS, IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000025408	Ddit3	IDA, IMP, ISS, IBA, IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000035199	Arl6ip5	IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000024521	Pmaip1	IDA, IMP
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000022346	Myc	IDA, IMP, IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000024789	Jak2	ISS, ISO, IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000032715	Trib3	ISS, IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000028466	Creb3	IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000031668	ENSMUSG00000031668	IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000053175	Bcl3	ISO, IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000028599	Tnfrsf1b	IMP, IBA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000047281	ENSMUSG00000047281	IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000040463	ENSMUSG00000040463	IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000027997	Casp6	ISS, IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000000787	ENSMUSG00000000787	ISS
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000008730	Hipk1	IGI, IBA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000032462	ENSMUSG00000032462	IMP
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000019843	ENSMUSG00000019843	ISO
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000027646	ENSMUSG00000027646	IBA, IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000015839	Nfe2l2	IEA
CRE upregulated	GO:0097193	intrinsic apoptotic signaling pathway	ENSMUSG00000003541	ENSMUSG00000003541	IDA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000026628	Atf3	IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000036390	Gadd45a	IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000052684	Jun	IMP
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000063632	Sox11	IMP
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000046223	Plaur	IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000046688	Tifa	IDA, ISS, IBA, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000025473	Adam8	IDA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000023905	Tnfrsf12a	IBA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000014599	Csf1	IDA, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000020427	Igfbp3	IGI
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000032939	Nup93	IDA, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000005087	Cd44	IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000026836	Acvr1	IMP, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000021453	Gadd45g	IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000048482	Bdnf	ISO
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000024256	Adcyap1	ISS, ISO, IBA, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000002250	Ppard	IDA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000038894	Irs2	IMP
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000027540	Ptpn1	IMP
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000030678	Maz	IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000025809	Itgb1	IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000025746	Il6	IMP, ISO, IBA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000073563	Csnk1g3	IBA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000022607	Ptk2	ISS
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000055994	Nod2	IDA, IMP, ISS, ISO, IBA, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000024014	Pim1	ISS, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000037062	Sh3glb1	IDA, ISO
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000027560	Dok5	IDA, IBA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000025408	Ddit3	ISS, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000035199	Arl6ip5	IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000001847	Rac1	IMP
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000042121	Ssh1	ISO, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000050271	Prag1	ISS, ISO, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000018909	Arrb1	IMP, ISO, IBA, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000024349	Sting1	IDA, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000024521	Pmaip1	IMP
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000054008	Ndst1	IMP, IGI
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000030309	Caprin2	IBA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000015316	Slamf1	IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000022433	Csnk1e	IGI, IBA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000022346	Myc	IDA, IMP, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000026072	Il1r1	IMP
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000027954	Efna1	IDA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000024789	Jak2	IDA, IMP, ISO, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000004040	ENSMUSG00000004040	IMP
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000109511	Nup62	ISS, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000029826	Zc3hav1	ISO, TAS
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000031960	Aars1	ISS, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000059866	Tnip2	ISS, IBA, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000033545	Znrf1	IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000021360	ENSMUSG00000021360	IMP, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000024803	Ankrd1	IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000021306	Gpr137b	IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000024927	Rela	IDA, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000027692	Tnik	ISS, IEA
CRE upregulated	GO:0009967	positive regulation of signal transduction	ENSMUSG00000028893	Sesn2	IMP, IEA
